sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	725.fasta	170926.0	1.0	0.9889800866015471	4149531	4149531	4195768	1.0	0.75	30	30	40
gsa_pooled	661.fasta	455671.0	0.9984676991221295	0.9889093300215446	2435553	2431821	2459094	0.75	0.75	4	3	4
gsa_pooled	700.fasta	3319464.0	0.9992898147961561	0.9888828795620107	1637601	1636438	1654835	0.9883720930232558	0.7798165137614679	86	85	109
gsa_pooled	015.fasta	denovo2280.0	1.0	0.9888762763248538	1772803	1772803	1792745	1.0	0.7364341085271318	95	95	129
gsa_pooled	178.fasta	denovo6811.0	0.9986238113709465	0.9887976101568334	1995366	1992620	2015195	0.9649122807017544	0.6875	57	55	80
gsa_pooled	591.fasta	70830.1	0.9995140346372343	0.9886549093431785	2827362	2825988	2858417	0.9850746268656716	0.8571428571428571	67	66	77
gsa_pooled	284.fasta	169845.0	1.0	0.9886146230570069	4993272	4993272	5050777	1.0	0.9	45	45	50
gsa_pooled	001.fasta	135956.0	1.0	0.988517113951222	2753895	2753895	2785885	1.0	0.8165938864628821	187	187	229
gsa_pooled	595.fasta	325850.0	0.997408339417836	0.9883157099831943	7257509	7238700	7324279	0.9828815977175464	0.9260752688172043	701	689	744
gsa_pooled	506.fasta	4407703.0	0.9926760027754797	0.9883088302146225	2398144	2380580	2408741	0.9440559440559441	0.8282208588957055	143	135	163
gsa_pooled	484.fasta	174805.0	0.9478038763985114	0.9880672635209286	4075226	3862515	3909162	0.5205479452054794	0.8735632183908046	146	76	87
gsa_pooled	606.fasta	denovo4607.0	0.9978611842131483	0.9877663897239252	3011012	3004572	3041784	0.8709677419354839	0.8709677419354839	31	27	31
gsa_pooled	576.fasta	denovo13353.0	0.6783464617496114	0.9874281028774874	1090002	739399	748813	0.19850187265917604	0.8548387096774194	267	53	62
gsa_pooled	583.fasta	262326.1	0.9916648865859767	0.9872781013153271	3459581	3430745	3474953	0.6	0.84	35	21	25
gsa_pooled	049.fasta	denovo4594.0	0.9877416276828398	0.9870665353481636	1561545	1542403	1562613	0.7560975609756098	0.6078431372549019	41	31	51
gsa_pooled	673.fasta	437137.0	1.0	0.9869621442585133	2317093	2317093	2347702	1.0	0.7378640776699029	76	76	103
gsa_pooled	675.fasta	271602.0	0.9996230092850685	0.9865591642219536	4559794	4558075	4620174	0.9882352941176471	0.9545454545454546	85	84	88
gsa_pooled	493.fasta	276236.0	0.9909242793713647	0.9861608029483443	2034439	2015975	2044266	0.9551282051282052	0.8713450292397661	156	149	171
gsa_pooled	063.fasta	174573.0	1.0	0.9860186645399346	2079539	2079539	2109026	1.0	0.6887755102040817	135	135	196
gsa_pooled	007.fasta	260756.0	0.9873261258976044	0.985987433144521	5613832	5542683	5621454	0.9414893617021277	0.8428571428571429	188	177	210
gsa_pooled	639.fasta	263518.0	0.9919256368724356	0.9855461168759984	4223491	4189389	4250830	0.7540983606557377	0.92	61	46	50
gsa_pooled	102.fasta	522433.0	0.9923700660312029	0.9854407653311443	4531494	4496919	4563358	0.9047619047619048	0.9243243243243243	189	171	185
gsa_pooled	108.fasta	260456.0	1.0	0.985145738793029	4448199	4448199	4515270	1.0	0.8983050847457628	53	53	59
gsa_pooled	544.fasta	denovo10808.0	0.9412577309174905	0.9850787523968442	3188011	3000740	3046193	0.8509316770186336	0.8106508875739645	161	137	169
gsa_pooled	081.fasta	denovo10559.0	1.0	0.9849701783664646	2098149	2098149	2130165	1.0	0.89	89	89	100
gsa_pooled	539.fasta	167509.1	0.8717603164393949	0.9848806667019963	3474915	3029293	3075797	0.7169811320754716	0.7450980392156863	53	38	51
gsa_pooled	540.fasta	354971.0	1.0	0.9845138618442563	3655498	3655498	3712998	1.0	0.53125	17	17	32
gsa_pooled	195.fasta	denovo4507.0	0.9611559955617792	0.9844823639828323	3342781	3212934	3263577	0.03333333333333333	0.25	30	1	4
gsa_pooled	466.fasta	denovo8389.0	0.8893058231274222	0.9842551891202131	6707959	5965427	6060854	0.6373626373626373	0.8923076923076924	91	58	65
gsa_pooled	209.fasta	170328.0	0.9925499364804075	0.9840687368495413	4364795	4332277	4402413	0.8461538461538461	0.8918918918918919	39	33	37
gsa_pooled	641.fasta	193418.1	1.0	0.9838236319573491	4825224	4825224	4904562	1.0	0.64	16	16	25
gsa_pooled	434.fasta	denovo3222.0	0.9852376030661454	0.9833228077260958	1551916	1529006	1554938	0.6818181818181818	0.46875	22	15	32
gsa_pooled	476.fasta	827522.0	1.0	0.9821258739921909	3493517	3493517	3557097	1.0	0.9074074074074074	49	49	54
gsa_pooled	158.fasta	180535.0	0.6489458755697182	0.982097855682317	4240913	2752123	2802290	0.29714285714285715	0.7323943661971831	175	52	71
gsa_pooled	665.fasta	373939.0	1.0	0.9812897734398138	1838834	1838834	1873895	1.0	0.7073170731707317	29	29	41
gsa_pooled	450.fasta	193680.1	0.9622244987516305	0.9812285438506604	2657066	2556694	2605605	0.6451612903225806	0.8333333333333334	62	40	48
gsa_pooled	573.fasta	260201.0	1.0	0.9810408116565789	2576636	2576636	2626431	1.0	0.8627450980392157	220	220	255
gsa_pooled	136.fasta	180869.0	0.992334299931349	0.9808449201795042	2042214	2026559	2066136	0.9736842105263158	0.8809523809523809	38	37	42
gsa_pooled	549.fasta	661259.0	0.9765383241143188	0.9807937342175517	2211010	2159136	2201417	0.7657657657657657	0.7522123893805309	111	85	113
gsa_pooled	222.fasta	denovo3777.0	0.9207354461831229	0.9806018360410467	2095653	1929542	1967712	0.3956043956043956	0.5538461538461539	91	36	65
gsa_pooled	482.fasta	195123.1	0.75038612783799	0.9805288531550727	5787591	4342928	4429169	0.05013550135501355	0.33636363636363636	738	37	110
gsa_pooled	708.fasta	233991.1	1.0	0.9803160510504404	3808471	3808471	3884942	1.0	0.2275449101796407	38	38	167
gsa_pooled	157.fasta	4354103.0	1.0	0.979882614115128	2250662	2250662	2296869	1.0	0.729483282674772	240	240	329
gsa_pooled	538.fasta	355440.0	0.999449906512185	0.9796113632558705	4273819	4271468	4360370	0.9259259259259259	0.7142857142857143	27	25	35
gsa_pooled	681.fasta	4444771.1	0.9845113472640463	0.9790121383713001	3405138	3352397	3424265	0.9341317365269461	0.9122807017543859	167	156	171
gsa_pooled	397.fasta	denovo4069.0	0.9965642476019623	0.9788864553609765	4442695	4427431	4522926	0.9791666666666666	0.9591836734693877	96	94	98
gsa_pooled	364.fasta	denovo532.0	0.8477444889960076	0.9788115627721641	2553346	2164585	2211442	0.5272727272727272	0.5471698113207547	110	58	106
gsa_pooled	558.fasta	denovo11993.0	0.9993264574816826	0.9782561454139568	2378469	2376867	2429698	0.9859154929577465	0.8974358974358975	71	70	78
gsa_pooled	412.fasta	denovo8733.0	0.9952472694890564	0.9778155010376637	1992118	1982650	2027632	0.9887640449438202	0.7553648068669528	178	176	233
gsa_pooled	635.fasta	275984.0	1.0	0.9776382155601704	3204570	3204570	3277869	1.0	0.7596153846153846	79	79	104
gsa_pooled	460.fasta	14094.0	0.9984772574762947	0.9773419212040322	4284375	4277851	4377026	0.9962264150943396	0.6616541353383458	265	264	399
gsa_pooled	646.fasta	4413214.0	1.0	0.9771692027099816	4727656	4727656	4838114	1.0	0.7095541401273885	557	557	785
gsa_pooled	436.fasta	197644.1	0.9888020415530242	0.976977273999468	1994560	1972225	2018701	0.9315068493150684	0.8986784140969163	219	204	227
gsa_pooled	219.fasta	315496.0	0.742265836063268	0.9767391197476015	4095336	3039828	3112221	0.042735042735042736	0.8108108108108109	702	30	37
gsa_pooled	579.fasta	4387250.0	0.945976336317069	0.976335499895379	5480043	5183991	5309641	0.14736842105263157	0.6666666666666666	95	14	21
gsa_pooled	488.fasta	4455308.0	0.9958874356226229	0.976290873115864	3162990	3149982	3226479	0.7777777777777778	0.4666666666666667	27	21	45
gsa_pooled	175.fasta	2645488.0	0.9985755654538923	0.9758936679337384	3067182	3062813	3138470	0.9781021897810219	0.9640287769784173	137	134	139
gsa_pooled	186.fasta	denovo10581.0	0.9564920731719263	0.9755026850399859	3573119	3417660	3503486	0.4267515923566879	0.7701149425287356	157	67	87
gsa_pooled	091.fasta	denovo389.0	0.9772111129015748	0.9748207639351206	1973418	1928446	1978257	0.25	0.6666666666666666	8	2	3
gsa_pooled	468.fasta	denovo7705.0	0.9872439952833433	0.9746922889568455	2006506	1980911	2032345	0.9116279069767442	0.8828828828828829	215	196	222
gsa_pooled	375.fasta	denovo2819.0	0.8265314488936262	0.9740618168202626	3902840	3225820	3311720	0.38461538461538464	0.7936507936507936	130	50	63
gsa_pooled	496.fasta	denovo9553.0	0.8397083511767094	0.9739776643346784	2517274	2113776	2170251	0.45454545454545453	0.8571428571428571	264	120	140
gsa_pooled	722.fasta	denovo944.0	0.86547007093662	0.9732959809145995	3140409	2717930	2792501	0.23555555555555555	0.828125	225	53	64
gsa_pooled	642.fasta	228785.0	0.9988194943111915	0.9723951374151799	2229553	2226921	2290140	0.9850746268656716	0.8918918918918919	134	132	148
gsa_pooled	541.fasta	1889556.0	0.9958979888861952	0.9722999145982885	3757669	3742255	3848869	0.921875	0.5175438596491229	64	59	114
gsa_pooled	298.fasta	3265889.1	0.9990062668603444	0.9701908536015194	3011875	3008882	3101330	0.9166666666666666	0.6875	24	22	32
gsa_pooled	728.fasta	3029968.0	1.0	0.9699778280205541	3238658	3238658	3338899	1.0	0.8181818181818182	63	63	77
gsa_pooled	453.fasta	1135084.1	0.8591126343972102	0.9694985594864781	6111641	5250588	5415777	0.31666666666666665	0.76	60	19	25
gsa_pooled	623.fasta	999986.1	0.9432864602776726	0.9686976615142652	2927837	2761789	2851033	0.9478260869565217	0.6606060606060606	115	109	165
gsa_pooled	187.fasta	318732.0	0.9809868959856431	0.9678385704743504	6537386	6413090	6626198	0.9751196172248804	0.7874806800618238	1045	1019	1294
gsa_pooled	293.fasta	denovo4276.0	0.9380478908210544	0.9676856895661172	3503093	3286069	3395802	0.69164265129683	0.7947019867549668	347	240	302
gsa_pooled	197.fasta	289627.0	0.6930975319943451	0.9676515802411105	2536542	1758071	1816843	0.2871287128712871	0.7873303167420814	606	174	221
gsa_pooled	604.fasta	839200.0	0.9824349210752754	0.9674958325142738	5320386	5226933	5402538	0.9728682170542635	0.8869257950530035	258	251	283
gsa_pooled	348.fasta	336277.0	0.9992287945941766	0.967203972707837	3737007	3734125	3860742	0.9960159362549801	0.7911392405063291	251	250	316
gsa_pooled	653.fasta	191948.0	0.996374822509598	0.965809159768309	2686765	2677025	2771795	0.7222222222222222	0.8125	18	13	16
gsa_pooled	690.fasta	4315396.0	1.0	0.9656528892478322	1897534	1897534	1965027	1.0	0.75	24	24	32
gsa_pooled	711.fasta	4474255.0	0.9962748904218257	0.9655029238232966	2735490	2725300	2822674	0.950354609929078	0.8427672955974843	141	134	159
gsa_pooled	371.fasta	188548.0	0.9663927133781172	0.965387992335728	4368993	4222163	4373540	0.45161290322580644	0.6461538461538462	93	42	65
gsa_pooled	055.fasta	denovo2417.0	0.9660546408156743	0.9653684601723903	6119894	5912152	6124244	0.8173719376391982	0.830316742081448	449	367	442
gsa_pooled	432.fasta	174358.0	0.997918733018496	0.964010018072421	4765847	4755928	4933484	0.9911504424778761	0.7943262411347518	113	112	141
gsa_pooled	145.fasta	denovo1402.0	0.9927047951704506	0.96366544891448	2181570	2165655	2247310	0.9264705882352942	0.6363636363636364	68	63	99
gsa_pooled	376.fasta	268844.1	0.9794016843378572	0.9631459540079169	3491936	3420008	3550872	0.7580645161290323	0.8245614035087719	124	94	114
gsa_pooled	117.fasta	999989.0	0.9969238467707341	0.9628379965766835	2589923	2581956	2681610	0.9872881355932204	0.6099476439790575	236	233	382
gsa_pooled	011.fasta	187962.0	0.6956494109655247	0.9621058395119182	4107145	2857133	2969666	0.028846153846153848	0.5	104	3	6
gsa_pooled	406.fasta	267406.1	0.9404868681866976	0.9613586058209453	3307959	3111092	3236141	0.42727272727272725	0.7014925373134329	110	47	67
gsa_pooled	087.fasta	392918.0	0.9893273267132658	0.9609420217296949	4724121	4673702	4863667	0.8666666666666667	0.7944444444444444	165	143	180
gsa_pooled	609.fasta	4421276.0	0.9957597816644395	0.9605564534795158	2438082	2427744	2527435	0.9316239316239316	0.6770186335403726	117	109	161
gsa_pooled	203.fasta	210073.0	0.9825303709778488	0.9604203817251232	4155612	4083015	4251279	0.9459459459459459	0.8484848484848485	148	140	165
gsa_pooled	134.fasta	263171.0	0.9871698562420833	0.9602965692353516	6871552	6783389	7063848	0.8492063492063492	0.856	126	107	125
gsa_pooled	686.fasta	188785.0	0.9520398540325556	0.9597393942515645	3170570	3018509	3145134	0.8301282051282052	0.8604651162790697	312	259	301
gsa_pooled	356.fasta	291090.0	0.9817586469347714	0.9592411881981546	6535206	6415995	6688615	0.5384615384615384	0.84	78	42	50
gsa_pooled	582.fasta	3327894.1	1.0	0.958066385684242	6678470	6678470	6970780	1.0	0.40939597315436244	61	61	149
gsa_pooled	435.fasta	denovo5303.0	0.9974929682156751	0.9573991256190454	1818884	1814324	1895055	0.95	0.7755102040816326	40	38	49
gsa_pooled	502.fasta	231021.0	0.9976776814067302	0.9548315796792557	3661427	3652924	3825726	0.9090909090909091	0.8	44	40	50
gsa_pooled	523.fasta	264359.1	0.9702029812494862	0.9547491312358449	2907707	2821066	2954772	0.5555555555555556	0.7246376811594203	90	50	69
gsa_pooled	379.fasta	denovo8312.0	0.9426179879025746	0.9544452269408382	4631068	4365328	4573681	0.6929824561403509	0.8618181818181818	342	237	275
gsa_pooled	071.fasta	denovo4635.0	0.9734201112877583	0.9544020473136188	1912160	1861335	1950263	0.75	0.5909090909090909	52	39	66
gsa_pooled	550.fasta	3946926.0	0.9977058974186894	0.9539722762422981	2190399	2185374	2290815	0.9662921348314607	0.6277372262773723	89	86	137
gsa_pooled	556.fasta	609589.0	0.995243652256645	0.9538215354338281	4036080	4016883	4211357	0.9459459459459459	0.8333333333333334	74	70	84
gsa_pooled	383.fasta	176853.0	0.9820136512148563	0.9525913982700777	3298168	3238846	3400037	0.7954545454545454	0.8974358974358975	176	140	156
gsa_pooled	135.fasta	179343.0	0.7725407671338019	0.9520728826037084	3455173	2669262	2803632	0.4180602006688963	0.8741258741258742	299	125	143
gsa_pooled	578.fasta	1513771.0	0.9945089401719978	0.9519356318092491	2020375	2009281	2110732	0.9139784946236559	0.7589285714285714	93	85	112
gsa_pooled	133.fasta	4449984.1	0.9425310580902456	0.9499316588723762	2113298	1991849	2096834	0.5774647887323944	0.7454545454545455	71	41	55
gsa_pooled	388.fasta	denovo273.0	0.9719390814657237	0.9496614341638107	2918258	2836369	2986716	0.8545918367346939	0.8131067961165048	392	335	412
gsa_pooled	012.fasta	269378.0	0.9941436197423777	0.9496555660971121	2871569	2854752	3006092	0.6904761904761905	0.7631578947368421	42	29	38
gsa_pooled	430.fasta	271230.0	0.9995379842613632	0.9496212439629121	2192566	2191553	2307818	0.95	0.95	20	19	20
gsa_pooled	384.fasta	3486634.0	0.9690078037904125	0.9486938402966347	5839470	5658492	5964508	0.8953488372093024	0.927710843373494	86	77	83
gsa_pooled	551.fasta	260679.0	0.8401681783023851	0.9483141193485854	3091243	2597164	2738717	0.2635135135135135	0.6290322580645161	148	39	62
gsa_pooled	739.fasta	denovo10697.0	0.9949593586071411	0.9478909127874373	3120833	3105102	3275801	0.7959183673469388	0.8666666666666667	49	39	45
gsa_pooled	455.fasta	denovo7794.1	0.9148681479087011	0.9470758071778503	5147662	4709432	4972603	0.3888888888888889	0.7706422018348624	216	84	109
gsa_pooled	597.fasta	295590.0	0.9753664761503076	0.946960979117408	1574318	1535537	1621542	0.8899082568807339	0.8660714285714286	109	97	112
gsa_pooled	660.fasta	4460109.1	0.9024183732867651	0.9461522751155219	4384104	3956296	4181458	0.5880452342487884	0.7947598253275109	619	364	458
gsa_pooled	068.fasta	730939.0	0.9638402561311015	0.9439778723899893	2993467	2885224	3056453	0.58	0.7631578947368421	50	29	38
gsa_pooled	306.fasta	4365130.0	0.9937573652418271	0.9434205343308699	4853880	4823579	5112862	0.7380952380952381	0.6458333333333334	84	62	96
gsa_pooled	637.fasta	denovo1324.0	0.9988699002963127	0.9427379405095588	4173968	4169251	4422492	0.987220447284345	0.744578313253012	313	309	415
gsa_pooled	699.fasta	denovo5418.0	0.9722749514136462	0.9425019233233252	3495323	3398415	3605738	0.6568627450980392	0.8481012658227848	204	134	158
gsa_pooled	118.fasta	4379247.0	0.9165121844884158	0.9415937138292496	2520787	2310332	2453640	0.41228070175438597	0.7401574803149606	228	94	127
gsa_pooled	378.fasta	460611.0	1.0	0.9412652879902683	4388095	4388095	4661911	1.0	0.8461538461538461	77	77	91
gsa_pooled	223.fasta	319219.0	0.9970762746642741	0.9408421191640469	5701972	5685301	6042779	0.6774193548387096	0.7777777777777778	31	21	27
gsa_pooled	060.fasta	denovo2795.0	0.7463792308842411	0.9408149974198121	6487710	4842292	5146912	0.23783031988873435	0.855	719	171	200
gsa_pooled	374.fasta	310407.0	0.7409850993982974	0.940811689579444	6015596	4457467	4737895	0.3473053892215569	0.8529411764705882	167	58	68
gsa_pooled	051.fasta	230268.0	1.0	0.9404248417501553	3044127	3044127	3236970	1.0	0.6813186813186813	62	62	91
gsa_pooled	567.fasta	188610.0	0.9962767764074816	0.940225066836146	3415320	3402604	3618925	0.9130434782608695	0.8467741935483871	115	105	124
gsa_pooled	618.fasta	259087.0	0.9973470102454677	0.9398387877132791	2946864	2939046	3127181	0.9854545454545455	0.8262195121951219	275	271	328
gsa_pooled	559.fasta	577294.0	0.7360844470897425	0.9370230141537154	5870374	4321091	4611510	0.08196721311475409	0.7142857142857143	366	30	42
gsa_pooled	656.fasta	denovo2227.0	0.979999110688135	0.9363907023345625	3013566	2953292	3153910	0.9351851851851852	0.8015873015873016	108	101	126
gsa_pooled	431.fasta	999986.0	0.9794801673735876	0.9362635897950458	2553091	2500702	2670938	0.7419354838709677	0.6571428571428571	62	46	70
gsa_pooled	467.fasta	175529.0	0.9831088903784048	0.936048251856505	3610420	3549436	3791937	0.7397260273972602	0.84375	73	54	64
gsa_pooled	532.fasta	348376.1	0.9477510901367782	0.9358022229290055	2871658	2721617	2908325	0.49222797927461137	0.7851239669421488	193	95	121
gsa_pooled	163.fasta	267536.0	0.9993847252740021	0.9350679045186373	3343222	3341165	3573179	0.9863013698630136	0.8275862068965517	146	144	174
gsa_pooled	084.fasta	denovo4974.0	0.9110354986777658	0.9344382388348365	2598632	2367446	2533550	0.7476340694006309	0.7821782178217822	317	237	303
gsa_pooled	104.fasta	denovo4917.0	0.8738267898445755	0.9326064582714712	4072267	3558456	3815603	0.6835443037974683	0.8	158	108	135
gsa_pooled	702.fasta	denovo8186.0	0.9991302471194273	0.9326055171181993	3229653	3226844	3460031	0.98	0.6712328767123288	100	98	146
gsa_pooled	574.fasta	306306.0	1.0	0.9322606520689807	2655661	2655661	2848625	1.0	0.4811320754716981	102	102	212
gsa_pooled	463.fasta	181717.0	0.9503065660071295	0.9314472668233061	4078567	3875889	4161147	0.6929133858267716	0.8888888888888888	127	88	99
gsa_pooled	503.fasta	1109178.0	1.0	0.9313023787040383	3342339	3342339	3588887	1.0	0.863013698630137	126	126	146
gsa_pooled	461.fasta	denovo2313.0	1.0	0.9312540903923537	2386252	2386252	2562407	1.0	0.84	21	21	25
gsa_pooled	073.fasta	denovo717.1	0.9971802903763359	0.9302879026191616	1841679	1836486	1974105	0.8333333333333334	0.3076923076923077	24	20	65
gsa_pooled	607.fasta	3600504.0	0.896403442541208	0.929851178597255	5647456	5062399	5444311	0.2751677852348993	0.7663551401869159	298	82	107
gsa_pooled	587.fasta	denovo5579.0	0.9775469257538412	0.9286722501921423	2381901	2328420	2507257	0.7142857142857143	0.7664233576642335	147	105	137
gsa_pooled	652.fasta	denovo13042.0	1.0	0.9283993763643955	2410485	2410485	2596388	1.0	0.8008130081300813	394	394	492
gsa_pooled	650.fasta	649107.1	0.9741090176159235	0.924625706111037	6273188	6110769	6608911	0.8864864864864865	0.780952380952381	185	164	210
gsa_pooled	588.fasta	denovo11716.0	0.9181244277600721	0.9231784926341048	2225902	2043655	2213716	0.6601671309192201	0.7383177570093458	359	237	321
gsa_pooled	710.fasta	183606.0	0.988273038384031	0.9229828075511761	4299835	4249411	4603998	0.9302325581395349	0.7407407407407407	86	80	108
gsa_pooled	475.fasta	261277.0	0.9970398605807422	0.9224505876172155	3928869	3917239	4246557	0.9342105263157895	0.8160919540229885	76	71	87
gsa_pooled	149.fasta	denovo8255.0	0.6072856116424632	0.921338874008781	3163523	1921162	2085185	0.291015625	0.8097826086956522	512	149	184
gsa_pooled	721.fasta	267123.0	0.9993540531880808	0.9198202793484042	1950625	1949365	2119289	0.9965397923875432	0.7721179624664879	289	288	373
gsa_pooled	311.fasta	339549.1	0.9303309721595969	0.9196735551414896	2337538	2174684	2364626	0.7681159420289855	0.32515337423312884	69	53	163
gsa_pooled	557.fasta	denovo2276.1	0.9473654912092938	0.9192361257002687	3736503	3539834	3850843	0.8277777777777777	0.8254847645429363	360	298	361
gsa_pooled	033.fasta	denovo8847.0	0.6738661659524329	0.9172036709533575	5195778	3501259	3817319	0.11278195488721804	0.7692307692307693	266	30	39
gsa_pooled	447.fasta	189789.0	0.9627211189373824	0.9166551747785265	3818194	3675856	4010075	0.8552631578947368	0.6372549019607843	76	65	102
gsa_pooled	440.fasta	denovo2529.0	0.9508167184562838	0.915494764767921	3985033	3789036	4138785	0.5787037037037037	0.8445945945945946	216	125	148
gsa_pooled	634.fasta	denovo7466.0	1.0	0.9153899561874304	2936138	2936138	3207527	1.0	0.927710843373494	77	77	83
gsa_pooled	687.fasta	173965.0	0.9993516372088477	0.9152131074721611	1616379	1615331	1764978	0.9976744186046511	0.7161936560934892	430	429	599
gsa_pooled	612.fasta	denovo404.0	1.0	0.9139282470922581	1975508	1975508	2161557	1.0	0.8473684210526315	161	161	190
gsa_pooled	459.fasta	4381553.1	0.9683020620749357	0.9137463819481363	5623268	5445022	5959008	0.6422764227642277	0.5984848484848485	123	79	132
gsa_pooled	703.fasta	132338.0	0.9995302952302312	0.910761085268646	4811533	4809273	5280499	0.994269340974212	0.8069767441860465	349	347	430
gsa_pooled	744.fasta	denovo5795.0	0.9955739866290844	0.9102465150329291	2530268	2519069	2767458	0.9421487603305785	0.7307692307692307	121	114	156
gsa_pooled	106.fasta	denovo4967.0	0.9794378905167268	0.9092360643942511	2301758	2254429	2479476	0.9140625	0.7452229299363057	256	234	314
gsa_pooled	245.fasta	4401580.0	0.8803873641661973	0.9076605722119966	5387282	4742895	5225406	0.11678832116788321	0.5647058823529412	411	48	85
gsa_pooled	294.fasta	288521.0	0.9901007504215663	0.9060293380069766	1786196	1768514	1951939	0.8703703703703703	0.7230769230769231	54	47	65
gsa_pooled	143.fasta	4397402.0	0.9975171954349294	0.9044798510486504	2918071	2910826	3218232	0.961038961038961	0.6324786324786325	77	74	117
gsa_pooled	581.fasta	188299.0	0.9610390533362493	0.9029050368175282	3095587	2974980	3294898	0.7509433962264151	0.805668016194332	265	199	247
gsa_pooled	372.fasta	262326.0	0.7860252872592819	0.9012647265171055	4880086	3835871	4256098	0.23322683706070288	0.8111111111111111	313	73	90
gsa_pooled	638.fasta	denovo6356.0	0.9770174202717651	0.9010821290267014	2837671	2772454	3076805	0.6956521739130435	0.7741935483870968	69	48	62
gsa_pooled	602.fasta	denovo2511.0	0.9987479392126982	0.9004067645689847	2405634	2402622	2668374	0.9795918367346939	0.5714285714285714	49	48	84
gsa_pooled	507.fasta	167509.0	0.9993237379032865	0.8993669545869718	3986620	3983924	4429698	0.9642857142857143	0.627906976744186	28	27	43
gsa_pooled	050.fasta	denovo2183.0	0.995912150716611	0.898403558137038	1697225	1690287	1881434	0.9763313609467456	0.6573705179282868	169	165	251
gsa_pooled	689.fasta	denovo1277.0	0.9976988667323786	0.8939705686968782	2468349	2462669	2754754	0.989159891598916	0.7572614107883817	369	365	482
gsa_pooled	107.fasta	denovo1959.0	0.9941719535356965	0.8936595636536082	4223199	4198586	4698194	0.9038461538461539	0.7286821705426356	104	94	129
gsa_pooled	491.fasta	denovo1832.0	0.9913221267079627	0.8933843957163234	4976104	4932922	5521612	0.6410256410256411	0.5952380952380952	39	25	42
gsa_pooled	386.fasta	denovo2609.0	0.8250537346268372	0.8909093484447925	3201846	2641695	2965167	0.5158227848101266	0.8109452736318408	316	163	201
gsa_pooled	533.fasta	276484.0	0.9641553204147643	0.888666884777645	4287833	4134137	4652066	0.6850393700787402	0.6692307692307692	127	87	130
gsa_pooled	605.fasta	denovo10247.1	0.9231703874517139	0.8869499477903164	4867342	4493386	5066110	0.771729587357331	0.7423986486486487	1139	879	1184
gsa_pooled	048.fasta	denovo4013.0	0.979529094043778	0.8859902356891197	4366392	4277008	4827376	0.9318181818181818	0.7824427480916031	220	205	262
gsa_pooled	555.fasta	denovo3683.0	0.9672529182784867	0.8845681074238604	3293637	3185780	3601509	0.8134715025906736	0.7929292929292929	193	157	198
gsa_pooled	486.fasta	262917.0	0.9788625881197173	0.8829045717941216	4063506	3977614	4505146	0.819047619047619	0.8113207547169812	210	172	212
gsa_pooled	716.fasta	denovo8158.0	0.9972378370441841	0.8818999177651918	2288424	2282103	2587712	0.9798994974874372	0.7471264367816092	199	195	261
gsa_pooled	655.fasta	denovo2199.0	1.0	0.8799051020143265	3491137	3491137	3967629	1.0	0.6535433070866141	332	332	508
gsa_pooled	636.fasta	denovo7309.0	0.8253913632299493	0.8792203445886355	2705479	2233079	2539840	0.8121212121212121	0.6504854368932039	660	536	824
gsa_pooled	076.fasta	denovo4463.0	1.0	0.8751337086150958	2567308	2567308	2933618	1.0	0.9024390243902439	37	37	41
gsa_pooled	470.fasta	denovo1235.0	0.9950409982481394	0.8740407676245401	2208509	2197557	2514250	0.9688715953307393	0.7175792507204611	257	249	347
gsa_pooled	018.fasta	171232.0	1.0	0.8733462185437251	1797950	1797950	2058691	1.0	0.7113821138211383	175	175	246
gsa_pooled	249.fasta	denovo5363.0	0.9724363567278458	0.8724140932421706	6905836	6715486	7697590	0.5172413793103449	0.6521739130434783	29	15	23
gsa_pooled	392.fasta	132929.0	0.9936979788678366	0.8720838321745363	3072189	3052828	3500613	0.45	0.9	20	9	10
gsa_pooled	525.fasta	denovo12921.0	0.9868096453876855	0.8689504783342712	3805508	3755312	4321664	0.8932038834951457	0.6258503401360545	103	92	147
gsa_pooled	329.fasta	denovo1065.0	0.8519383713645582	0.8665892914627507	4332142	3690718	4258901	0.48194945848375453	0.7216216216216216	554	267	370
gsa_pooled	273.fasta	267406.0	0.9824911488457299	0.8646670712383264	2610394	2564689	2966100	0.5454545454545454	0.7636363636363637	77	42	55
gsa_pooled	577.fasta	3154070.0	0.9678519713791846	0.8634802602372322	5090421	4926774	5705717	0.4861111111111111	0.7	72	35	50
gsa_pooled	342.fasta	261373.0	0.6950946979443515	0.862943762806052	3011945	2093587	2426099	0.5604751619870411	0.6447204968944099	926	519	805
gsa_pooled	454.fasta	denovo852.0	0.7959411987719064	0.862441504351073	3650536	2905612	3369054	0.36518324607329844	0.754054054054054	764	279	370
gsa_pooled	715.fasta	denovo9308.0	0.9938099350840671	0.860676936648102	2175583	2162116	2512111	0.967391304347826	0.7275204359673024	276	267	367
gsa_pooled	561.fasta	4464113.1	0.9795266694345421	0.858897133513755	3352752	3284110	3823636	0.9311926605504587	0.6655737704918033	654	609	915
gsa_pooled	563.fasta	1756274.0	0.967100722729208	0.8567492853992716	2261843	2187430	2553174	0.9258010118043845	0.6332179930795848	593	549	867
