sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	86	denovo274.0	0.7003658268983243	0.9800850200406229	8654093	6061031	6184189	0.5865546218487395	0.8543451652386781	1190	698	817
gsa_pooled	235	denovo10247.1	0.7225095971748898	0.9795865072017781	6868688	4962693	5066110	0.4247104247104247	0.8361486486486487	2331	990	1184
gsa_pooled	168	3486634.0	0.28646115919847887	0.978316400950422	20369868	5835176	5964508	0.321285140562249	0.963855421686747	249	80	83
gsa_pooled	353	827195.0	0.9996361143761405	0.9781724503967005	3498352	3497079	3575115	0.9983579638752053	0.8117489986648865	609	608	749
gsa_pooled	180	321902.0	0.29534955010744546	0.9771203617861404	11665452	3445386	3526061	0.10180201263749122	0.8613861386138614	4273	435	505
gsa_pooled	134	3377773.0	0.9989914966252721	0.9769325293175013	1596425	1594815	1632472	0.9973753280839895	0.8983451536643026	381	380	423
gsa_pooled	269	3016478.0	0.41145592188243857	0.9768080719548168	9946035	4092355	4189518	0.6576354679802956	0.9050847457627119	406	267	295
gsa_pooled	326	166664.1	0.2494271176581962	0.9767513164535984	25990939	6482845	6637150	0.22581710135358204	0.868020304568528	3029	684	788
gsa_pooled	228	661259.0	0.5456352772151063	0.9764401746693152	3939540	2149552	2201417	0.8111111111111111	0.6460176991150443	90	73	113
gsa_pooled	208	271880.0	0.5531758177793707	0.9759005742807929	6634858	3670243	3760878	0.9083215796897038	0.8214285714285714	709	644	784
gsa_pooled	310	194950.0	1.0	0.9758608536798993	4679487	4679487	4795240	1.0	0.8141097424412094	727	727	893
gsa_pooled	14	133719.1	0.9988376303283832	0.9754582833856897	1996783	1994462	2044641	0.9943820224719101	0.8045454545454546	356	354	440
gsa_pooled	136	289315.0	0.19089117235178288	0.9753473729132309	28255623	5393749	5530080	0.031755915317559155	0.85	1606	51	60
gsa_pooled	356	305012.0	0.20526674189344846	0.9750654990155838	24293653	4986679	5114199	0.22347266881028938	0.9084967320261438	622	139	153
gsa_pooled	318	denovo3138.0	0.9974794054979103	0.9748456772828742	1831314	1826698	1873833	0.993103448275862	0.8135593220338984	290	288	354
gsa_pooled	107	179464.1	0.9891336397497915	0.9748136096754757	2214633	2190568	2247166	0.9776119402985075	0.8791946308724832	134	131	149
gsa_pooled	221	denovo2990.0	0.48588590798959674	0.9739350565608158	7553798	3670284	3768510	0.3992932862190813	0.8599695585996956	1415	565	657
gsa_pooled	337	270448.1	0.9981333786786002	0.9738864878572546	3616695	3609944	3706740	0.9746835443037974	0.9058823529411765	237	231	255
gsa_pooled	287	denovo2199.0	0.566538523602612	0.971597898896293	6804374	3854940	3967629	0.5392535392535392	0.8248031496062992	777	419	508
gsa_pooled	243	339329.0	0.9677101099438098	0.9710567489778444	2918127	2823901	2908070	0.9658792650918635	0.7449392712550608	381	368	494
gsa_pooled	63	3600504.0	0.6471286326377056	0.9704331732702265	8164281	5283340	5444311	0.46464646464646464	0.8598130841121495	198	92	107
gsa_pooled	148	174358.0	0.638263636226664	0.9702850966983981	7499857	4786886	4933484	0.7379679144385026	0.9787234042553191	187	138	141
gsa_pooled	50	denovo9305.0	0.525828909465327	0.969231665326685	7721561	4060220	4189112	0.5243179122182681	0.7293729372937293	843	442	606
gsa_pooled	177	denovo1064.0	0.374463512706359	0.9689685371889869	13641516	5108250	5271843	0.18328958880139984	0.6994991652754591	2286	419	599
gsa_pooled	155	4464113.1	0.999604897755479	0.9680251990513742	3702839	3701376	3823636	0.9986486486486487	0.8076502732240437	740	739	915
gsa_pooled	288	denovo3118.0	0.5025038063365087	0.9672830426630271	5772611	2900759	2998873	0.8262195121951219	0.846875	656	542	640
gsa_pooled	26	187400.1	0.9983599876909274	0.9671158346002107	2505469	2501360	2586412	0.996551724137931	0.7939560439560439	580	578	728
gsa_pooled	250	4444771.0	0.5809915476162212	0.9664063466937654	8171186	4747390	4912416	0.8195488721804511	0.8099787685774947	931	763	942
gsa_pooled	108	denovo6472.0	0.11039187916222942	0.9663782343877751	41157330	4543435	4701508	0.11089281816197337	0.7797390636991558	9162	1016	1303
gsa_pooled	345	299171.0	0.4182614215129166	0.9649545443956243	7031227	2940891	3047699	0.03277310924369748	0.6842105263157895	2380	78	114
gsa_pooled	187	denovo7933.0	0.9697471989619543	0.9640116367664661	3144370	3049244	3163078	0.8752025931928687	0.8244274809160306	617	540	655
gsa_pooled	323	191811.0	0.49943280290214026	0.9631176999187657	10058232	5023411	5215781	0.35279187817258884	0.8176470588235294	394	139	170
gsa_pooled	248	188610.0	0.14687150865557125	0.9622343651775044	23709527	3482254	3618925	0.014694095645204382	0.8870967741935484	7486	110	124
gsa_pooled	279	denovo12438.0	0.9696491519817549	0.9618827292909687	3283302	3183651	3309812	0.9158653846153846	0.8037974683544303	416	381	474
gsa_pooled	123	denovo4538.0	0.9986558826791089	0.9617925857686016	6140833	6132579	6376197	0.9971284996410624	0.7661334804191947	1393	1389	1813
gsa_pooled	67	816702.0	0.5995303256445835	0.9590407051289325	7753883	4648688	4847227	0.7903899721448467	0.752153744201458	1436	1135	1509
gsa_pooled	317	269546.0	0.37300702130830893	0.9572607553054173	14370826	5360419	5599748	0.13829047949965254	0.8114169215086646	5756	796	981
gsa_pooled	299	denovo5877.0	0.6074280841062245	0.9560806427917594	6964003	4230131	4424450	0.3630843958712811	0.8530670470756063	1647	598	701
gsa_pooled	157	denovo9503.0	0.5621621669354084	0.9533691869851004	5662190	3183069	3338758	0.3435523114355231	0.751863684771033	2055	706	939
gsa_pooled	206	denovo7309.0	0.5617420579625245	0.9521820272143127	4305161	2418390	2539840	0.5652985074626866	0.7354368932038835	1072	606	824
gsa_pooled	213	261373.0	1.0	0.9503767158718585	2305708	2305708	2426099	1.0	0.7366459627329193	593	593	805
gsa_pooled	156	denovo2529.0	0.26989071973757767	0.9476928615523638	14532908	3922297	4138785	0.21717171717171718	0.8716216216216216	594	129	148
gsa_pooled	237	160140.1	0.3160118657926205	0.9469395630956166	13401886	4235155	4472466	0.12126944094157209	0.8386627906976745	4758	577	688
gsa_pooled	194	261315.0	0.9989113421838555	0.9449090085757861	2293650	2291153	2424734	0.9968798751950078	0.7195945945945946	641	639	888
gsa_pooled	120	276484.0	0.3742252765731541	0.9443204374142585	11739028	4393041	4652066	0.051598429613011774	0.7076923076923077	1783	92	130
gsa_pooled	152	1756274.0	0.47802387003365066	0.9433512952897061	5038535	2408540	2553174	0.5922053231939164	0.7185697808535179	1052	623	867
gsa_pooled	222	260756.0	0.24281191243796083	0.9428576663617634	21828546	5300231	5621454	0.5212121212121212	0.819047619047619	330	172	210
gsa_pooled	297	denovo944.1	0.32585310498188264	0.9362792481343614	9095979	2963953	3165672	0.3944337811900192	0.7141615986099045	2084	822	1151
gsa_pooled	305	denovo10694.0	0.9970752748298471	0.9360625396782729	2374924	2367978	2529722	0.9950900163666121	0.7325301204819277	611	608	830
gsa_pooled	231	denovo12305.0	0.43055933598265667	0.9357603103994246	5621058	2420199	2586345	0.32786885245901637	0.6994535519125683	1952	640	915
gsa_pooled	143	191616.0	0.5230254498220714	0.9319302284139045	5709313	2986116	3204227	0.41565600882028664	0.7236084452975048	1814	754	1042
gsa_pooled	329	322900.0	0.9822488602303577	0.9317652158901766	2945332	2893049	3104912	0.9646341463414634	0.7184377838328792	820	791	1101
gsa_pooled	172	265912.0	0.9964888196015663	0.9308804236621429	6054659	6033400	6481391	0.9907120743034056	0.7123775601068566	1615	1600	2246
gsa_pooled	110	331878.0	0.9985810307303973	0.9298602365968912	2702666	2698831	2902405	0.9962406015037594	0.6829896907216495	798	795	1164
gsa_pooled	133	324985.0	0.5784605743518343	0.9295854861526701	6331868	3662736	3940182	0.6780028943560058	0.7286158631415242	1382	937	1286
gsa_pooled	303	denovo5741.0	0.8228585594143355	0.9292528429642297	4150909	3415611	3675653	0.8313140726933831	0.6952455183164459	1073	892	1283
gsa_pooled	162	denovo1402.0	0.20934234285089207	0.929064971009785	9973601	2087897	2247310	0.02862335302135393	0.6363636363636364	2201	63	99
gsa_pooled	256	denovo3492.0	0.5007722987455743	0.9257984560983673	6699480	3354914	3623806	0.7501875468867217	0.6816632583503749	1333	1000	1467
gsa_pooled	278	denovo5985.0	0.29802916339759744	0.924103270211873	21564497	6426849	6954687	0.27159270998415214	0.7331550802139037	5048	1371	1870
gsa_pooled	184	denovo1457.0	0.9986849541947324	0.9214289663002375	4472848	4466966	4847868	0.9956427015250545	0.7541254125412541	918	914	1212
gsa_pooled	102	197696.0	0.5271529539150684	0.9187346633052229	5393520	2843210	3094702	0.3781094527363184	0.8016877637130801	1005	380	474
gsa_pooled	52	denovo329.0	0.8593090651862332	0.9162275526660381	2700110	2320229	2532372	0.8600823045267489	0.6928176795580111	729	627	905
gsa_pooled	34	denovo10472.0	0.7048506328221503	0.9157864987033875	6808390	4798898	5240193	0.8145869947275922	0.7518248175182481	1138	927	1233
gsa_pooled	306	denovo9575.0	0.4016064729750964	0.9155601781158554	7051348	2831867	3093043	0.44017094017094016	0.7442196531791907	1170	515	692
gsa_pooled	223	denovo1065.0	0.9661519123720597	0.9146683616266262	4031956	3895482	4258901	0.7899408284023669	0.7216216216216216	338	267	370
gsa_pooled	139	denovo5065.0	0.9992880913695555	0.9116367871583786	1467885	1466840	1609018	0.9978858350951374	0.6465753424657534	473	472	730
gsa_pooled	11	328617.0	0.6027346399929652	0.9113840959153475	5219773	3146138	3452044	0.786479802143446	0.6588397790055248	1213	954	1448
gsa_pooled	340	3211875.0	0.9976809120573084	0.9032818459262923	5797969	5784523	6403896	0.9846743295019157	0.7536656891495601	522	514	682
gsa_pooled	5	denovo527.0	0.1542726640754183	0.9022967695981992	26538817	4094214	4537547	0.057503694746741905	0.7925925925925926	7443	428	540
gsa_pooled	199	190547.0	1.0	0.9008906570841889	4913818	4913818	5454400	1.0	0.6824324324324325	101	101	148
gsa_pooled	8	267406.0	0.7742355430060565	0.8994794511311149	3445910	2667946	2966100	0.494949494949495	0.8909090909090909	99	49	55
gsa_pooled	111	denovo12977.0	0.5214243291681622	0.896941980583146	5157291	2689137	2998117	0.719892952720785	0.6587755102040816	1121	807	1225
gsa_pooled	205	262102.0	0.9980035756952362	0.8942219788591562	3010883	3004872	3360320	0.9949302915082383	0.6680851063829787	789	785	1175
gsa_pooled	70	313431.0	0.2785752984226233	0.8857753660330895	11259200	3136535	3541005	0.32076032076032074	0.6260869565217392	3367	1080	1725
gsa_pooled	315	270984.0	1.0	0.8809770564957686	1801273	1801273	2044631	1.0	0.6019047619047619	632	632	1050
gsa_pooled	131	324894.0	0.4877401479487892	0.8799417854343521	5319273	2594423	2948403	0.43352347520842477	0.6065070595457336	2279	988	1629
gsa_pooled	239	denovo12746.0	0.8332695127996451	0.875269664778458	5834068	4861351	5554118	0.8506829957607159	0.5980132450331126	2123	1806	3020
gsa_pooled	319	661259.1	0.9723901510277471	0.8751577630165057	1756366	1707873	1951503	0.9629629629629629	0.600739371534196	675	650	1082
gsa_pooled	79	296045.1	0.35914460032175327	0.8714578639769728	12801735	4597674	5275842	0.11351351351351352	0.7875	555	63	80
gsa_pooled	167	782953.0	0.9856317208130795	0.8694637424419435	4387025	4323991	4973170	0.9711149624494512	0.5792556857339766	1731	1681	2902
gsa_pooled	316	denovo3780.0	0.42223880350776677	0.8669594231506531	6667490	2815273	3247295	0.34656084656084657	0.36797752808988765	378	131	356
gsa_pooled	275	denovo9225.0	1.0	0.8622019446017886	2506972	2506972	2907639	1.0	0.6086956521739131	56	56	92
gsa_pooled	146	denovo725.0	0.29368623614918593	0.8527575733214962	6645909	1951812	2288824	0.1453551912568306	0.5541666666666667	915	133	240
gsa_pooled	21	392918.0	0.9996327449697153	0.852331995590981	4146982	4145459	4863667	0.9915966386554622	0.6555555555555556	119	118	180
gsa_pooled	64	170328.1	0.5321797961937877	0.8498193934316243	5778921	3075425	3618916	0.49003189792663476	0.5666205624711849	2508	1229	2169
gsa_pooled	220	182712.0	0.33536286902273593	0.8473690016689911	7810325	2619293	3091089	0.05236051502145923	0.7625	1165	61	80
gsa_pooled	138	264359.0	0.459473204656621	0.8436645818181818	6311787	2900097	3437500	0.3777049180327869	0.568327577701036	3050	1152	2027
gsa_pooled	336	262258.1	0.2770304543029635	0.8431945979232498	12193515	3377975	4006163	0.2604303908651735	0.5894632206759444	4554	1186	2012
gsa_pooled	192	263992.0	1.0	0.8321128507407036	4929910	4929910	5924569	1.0	0.61	61	61	100
gsa_pooled	55	3997242.0	0.7446018242571095	0.8194573305627767	7796708	5805443	7084497	0.2608695652173913	0.8	46	12	15
gsa_pooled	300	denovo5848.0	0.2065108265345505	0.8159631120924795	9734463	2010272	2463680	0.09728183118741059	0.7058823529411765	2097	204	289
gsa_pooled	189	293580.0	0.4894972365386086	0.7850441787913826	7452610	3648032	4646913	0.3197969543147208	0.7	197	63	90
gsa_pooled	115	denovo8798.0	0.5394419148997	0.7816579764219133	8674376	4679322	5986406	0.5844636251541308	0.5594020456333596	2433	1422	2542
gsa_pooled	19	denovo12694.0	0.993984047695133	0.7807420375774633	2497194	2482171	3179246	0.9912891986062717	0.4775493075954679	1148	1138	2383
gsa_pooled	242	denovo4995.0	0.9932913758825069	0.779662694452207	2831281	2812287	3607056	0.988173455978975	0.5501097293343087	761	752	1367
gsa_pooled	257	185483.0	0.9606082451680242	0.75514589589711	2592573	2490447	3297968	0.9013761467889908	0.5695652173913044	436	393	690
gsa_pooled	226	229455.1	0.8742906462401554	0.7452094974255157	2502630	2188026	2936122	0.8584362139917695	0.43989877688738926	1215	1043	2371
gsa_pooled	304	denovo3940.0	0.34343513923111413	0.7304604398110632	5800679	1992157	2727262	0.2889806287710384	0.46547314578005117	3149	910	1955
gsa_pooled	263	denovo4399.0	0.9948761667141022	0.7138023047926435	3759490	3740227	5239864	0.9906604402935291	0.4640625	1499	1485	3200
gsa_pooled	202	245324.0	0.9835653507106489	0.7111438059359189	1959336	1927135	2709909	0.9758793969849247	0.3884	995	971	2500
gsa_pooled	15	denovo12065.1	0.9379773203030961	0.6804948640656712	4855885	4554710	6693232	0.9313559322033899	0.3927805575411008	2360	2198	5596
gsa_pooled	225	318503.0	0.5070847400039037	0.6543880422824578	5533160	2805781	4287641	0.4323770491803279	0.48201027984009137	1952	844	1751
gsa_pooled	349	175485.0	0.29607342893626193	0.6368118472578945	7718592	2285270	3588611	0.1048951048951049	0.6602112676056338	3575	375	568
gsa_pooled	150	denovo2179.0	0.19385022429598928	0.6261272140513918	17439010	3380556	5399152	0.0767785865226579	0.5046296296296297	4259	327	648
gsa_pooled	27	269125.1	0.9831068335661836	0.6069199722838685	1062915	1044959	1721741	0.9802631578947368	0.31837606837606836	608	596	1872
gsa_pooled	284	denovo7794.1	0.2474219002142381	0.5963277180985492	11984796	2965301	4972603	0.021714713590415574	0.5321100917431193	2671	58	109
gsa_pooled	103	denovo13303.0	0.9957477548617365	0.5791010549855394	3434421	3419817	5905389	0.9937606352807714	0.31364124597207305	1763	1752	5586
gsa_pooled	105	358007.1	0.7732585711607817	0.5427274306697636	2496628	1930539	3557106	0.7462025316455696	0.2608407079646018	1580	1179	4520
gsa_pooled	104	denovo9316.0	0.522961562849268	0.5251403420216042	5707473	2984789	5683793	0.4269436997319035	0.38029850746268656	1492	637	1675
gsa_pooled	260	denovo527.1	0.8262305773824989	0.5119705700275131	3998753	3303892	6453285	0.6688034188034188	0.36143187066974597	468	313	866
gsa_pooled	127	1678333.0	0.49277632838618807	0.4963932108612335	3192144	1573013	3168885	0.38839285714285715	0.4860335195530726	224	87	179
gsa_pooled	229	162639.0	0.5256463371345119	0.4536108512189617	2022706	1063228	2343921	0.6144578313253012	0.33116883116883117	83	51	154
gsa_pooled	10	3919797.0	0.6134743134890941	0.43579768672249836	3883478	2382414	5466789	0.15384615384615385	0.5172413793103449	195	30	58
gsa_pooled	119	denovo9737.0	0.6873691082205986	0.3932350793827573	2311547	1588886	4040550	0.5957446808510638	0.26282853566958697	705	420	1598
gsa_pooled	344	175529.1	0.9690974155485327	0.35231318924204696	2295342	2224410	6313729	0.9691358024691358	0.22444603288062903	324	314	1399
gsa_pooled	58	denovo7482.0	0.3306287986742998	0.34201436780492733	5324884	1760560	5147620	0.19407894736842105	0.26222222222222225	1520	295	1125
gsa_pooled	57	denovo1402.1	0.1960881586487583	0.3202075582533777	3586035	703179	2196010	0.070506454816286	0.17274939172749393	1007	71	411
gsa_pooled	100	1106006.0	0.997477367031309	0.28889624822038845	1102816	1100034	3807713	0.9834710743801653	0.18622848200312989	121	119	639
gsa_pooled	92	146564.0	0.561871903880348	0.2782118120030159	1366630	767871	2760023	0.6573099415204678	0.1104559748427673	855	562	5088
gsa_pooled	44	268084.1	0.47217630064730365	0.27292307079875	3629981	1713991	6280125	0.3006219765031099	0.23940561364887178	1447	435	1817
gsa_pooled	16	denovo5222.0	0.430770218091194	0.21146961246673418	1121916	483288	2285378	0.36666666666666664	0.1252847380410023	150	55	439
gsa_pooled	1	denovo11906.0	0.9834346260149527	0.2036299796639361	1336885	1314739	6456510	0.9345794392523364	0.1865671641791045	107	100	536
gsa_pooled	313	175712.0	0.16934474004197253	0.18383753271130476	2535467	429368	2335584	0.10222222222222223	0.10599078341013825	675	69	651
gsa_pooled	236	271185.1	0.9419416026281342	0.16745562737120942	277307	261207	1559858	0.9710144927536232	0.06128048780487805	207	201	3280
gsa_pooled	238	denovo5713.0	0.43310874517738557	0.1639054856773862	1962110	849807	5184738	0.1	0.13618677042801555	350	35	257
gsa_pooled	43	1931575.0	0.9365067693518322	0.12161617711629179	775185	725966	5969321	0.8421052631578947	0.2222222222222222	19	16	72
gsa_pooled	116	denovo2179.0	0.3707582496755115	0.09941061114782469	1447663	536733	5399152	0.2304147465437788	0.07716049382716049	217	50	648
gsa_pooled	47	denovo11903.0	0.1694303644340435	0.09521612442303233	3004851	509113	5346920	0.19283276450511946	0.08489857250187828	586	113	1331
gsa_pooled	258	332732.1	0.1877606363799849	0.08031330145822223	2235394	419719	5226021	0.15147783251231528	0.060620995564317395	812	123	2029
gsa_pooled	125	259511.0	0.6663744934210144	0.07877100117289375	687948	458431	5819794	0.6060606060606061	0.2127659574468085	33	20	94
gsa_pooled	330	denovo6222.0	0.8235404906008053	0.0781094639053863	392906	323574	4142571	0.53125	0.2982456140350877	32	17	57
gsa_pooled	348	denovo6551.1	0.2758161657849266	0.0704498099540928	786513	216933	3079256	0.22727272727272727	0.07177033492822966	66	15	209
gsa_pooled	40	318503.0	0.36093843246469065	0.060937704439340885	723888	261279	4287641	0.5238095238095238	0.03769274700171331	126	66	1751
gsa_pooled	328	521982.0	0.1262788524703876	0.04429038330484042	1225415	154744	3493851	0.196	0.025257731958762887	250	49	1940
gsa_pooled	132	146564.1	1.0	0.032707232422867445	124358	124358	3802156	1.0	0.1111111111111111	3	3	27
gsa_pooled	130	324894.1	0.15437716922419165	0.029885924463168775	495857	76549	2561373	0.3179190751445087	0.011889321227842628	173	55	4626
gsa_pooled	255	180362.0	0.8588763386435079	0.02592792352775132	225228	193443	7460798	0.8461538461538461	0.026252983293556086	13	11	419
gsa_pooled	359	318732.0	0.38358395553054037	0.0232444004842596	401534	154022	6626198	0.2786885245901639	0.01313755795981453	61	17	1294
gsa_pooled	38	3486634.0	0.34023821440361207	0.021427249322156998	375628	127803	5964508	0.024390243902439025	0.012048192771084338	41	1	83
gsa_pooled	142	denovo8701.0	0.12017539190376068	0.013540230408970224	751460	90307	6669532	0.01092896174863388	0.021739130434782608	183	2	92
gsa_pooled	97	denovo2417.0	0.49470908689642357	0.0069543277504945916	86091	42590	6124244	0.2	0.0022624434389140274	5	1	442
gsa_pooled	358	999989.0	0.7923827447872814	0.005966191951849821	20191	15999	2681610	0.75	0.007853403141361256	4	3	382
gsa_pooled	309	169845.0	0.5877263292023758	0.005661901129271793	48657	28597	5050777	0.125	0.02	8	1	50
gsa_pooled	94	4480176.0	1.0	0.0007038252756211905	2147	2147	3050473	1.0	0.02	2	2	100
